sentence	sentence_id	locale	reason
Song to the Siren	2c8935d2870517be354226941b8d91554f2a574eb1444cfbe98fc538161fb196	it	different-language
Some White Hope?	2c7a8ba1a2408cd6c2b4faf444e65b0a55798572dad6a1820b0013a90fa7b4c8	it	different-language
Shin Seung-chan	2c9058b66c348a0e29260a46c8a83c37fbc7dc8eba4866a103f75b7fe0c23763	it	different-language
Murder party	2c0e51d81ca9256c5c81e66636b38b66bd6b0139e0a977f737cba1669707bc6e	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
C. К середине первого тысячелетия до н. э. данный процесс относит и А. Лампрехт.	267934658dc93cffb6788cf89751d44dbf63781c2f997fa42f36935c29a3b641	it	different-language
Ivar Johansson	2c528fcfee97d7579ec4a541cf8cd1f21c5ede5415e0bc01881637113fafde50	it	different-language
In giugno il comando passa al Magg.	2c78b21fdaae24a8575d8610b7835f2dc9144d4e9c7cf97634ca0d8e50b0a59a	it	contiene abbreviazioni
The Sun Goes Down	2c96a44a19155a9e3c4035c2960ed8f0e5c8d57e7d88d96060ac33a4af04c96f	it	different-language
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
The Sun Goes Down	2c96a44a19155a9e3c4035c2960ed8f0e5c8d57e7d88d96060ac33a4af04c96f	it	different-language
Tommy Thompson	2c558e402445a99d8f9a94f3ace1691fe14ed51a6de893cbfe3e1f648e8c6f2f	it	different-language
Song to the Siren	2c8935d2870517be354226941b8d91554f2a574eb1444cfbe98fc538161fb196	it	different-language
José Geraldo de Castro	2c67a5f266c282e33948046b4c771a2ca2b549cd2c3234f0181b4b8520a7e450	it	different-language
Rudolf Kraj	2c6d24a012462e59cfe12a7119f61e740775c588cf672d8adba91c94c123c9d9	it	different-language
Some White Hope?	2c7a8ba1a2408cd6c2b4faf444e65b0a55798572dad6a1820b0013a90fa7b4c8	it	different-language
Jewish History and Jewish Memory".	2c76a71a647a6105887ee1eb12f7f2260b5523c3e6c0e3ddab1754ecd1230236	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Esse sono causate dalle dislivelli del suolo prodotti dai resti archeologici.	2c9b08a5874460d4bf1f98289098947647978391469b84924a587cf221cce088	it	grammar-or-spelling
In carriera non ha preso parte a né a rassegne olimpiche né iridate.	2c4f6df048d9430a69b9edccc025b1c1a7b5becca414801f223f1a97bf71f9fd	it	grammar-or-spelling
La scuola si dedica, in mondo mirato, a bambini con dislessia.	2c42ac96fa54c71499b371f69e4c7aba602c75da9a768bbe1bcd5b9b756258c7	it	grammar-or-spelling
Inner Circle	2c927d537c3dfa8b6e06ea97fa762ce3b0b983d9eadb88fc1e5f5451d8a3306c	it	different-language
Per la specie di questa voce sono riconosciute la seguente sottospecie.	2c69ad350998d129e2071f8738aff715d11be39df3ba813a41cfe0bacfc2957b	it	grammar-or-spelling
Carnival of Souls	2c0467ab6f0dfa3feb1a6e93297c0ca5f11ed244573e04e25899ad4cc057c0bc	it	different-language
How many of them are you and me?	2ca1f1bff4ee1e96345121f2f47f0882c08d768d62c973ad35a75140c2316fbe	it	different-language
C. К середине первого тысячелетия до н. э. данный процесс относит и А. Лампрехт.	267934658dc93cffb6788cf89751d44dbf63781c2f997fa42f36935c29a3b641	it	different-language
World Tag Team Championship	2c1b19af4719bae1c8267c90695a8236bcbffae9a47e87d2a1c63f79deefeaf8	it	different-language
La principale società sportiva cittadina è l'.	2c7855ce4c1f5b657386abe0e754e82d0848911c925b19e9a1dc59ee044e8a2a	it	grammar-or-spelling
L'etichetta era collegata alla Combat, Ruthless, In-Effect e alla Sony Records.	2c416e9e0ae88c721ed87a4596748fc134f6ccc0d318442f28bf1198672fc0e7	it	difficult-pronunciation
The Sun Goes Down	2c96a44a19155a9e3c4035c2960ed8f0e5c8d57e7d88d96060ac33a4af04c96f	it	different-language
José Geraldo de Castro	2c67a5f266c282e33948046b4c771a2ca2b549cd2c3234f0181b4b8520a7e450	it	different-language
Dai Lin	2ca26cfff7272afcc590fe16fdbe7e109e520c36763b1ce9a031bae51f535dce	it	different-language
Romain Goupil	2cabb0d826fab00207a176be5608b4feb625d13f1b3398a9d25ccf1385de07dd	it	different-language
Song to the Siren	2c8935d2870517be354226941b8d91554f2a574eb1444cfbe98fc538161fb196	it	different-language
Jin Goo	2cb03e76ae71d31f4b2b46cbda8fd69125c7cd918e40b21d9ee0a7b9c36d0f40	it	different-language
La storia è divisa in tre parti: Dune, Muad'dib, il profeta.	2c6173d75bc2620fef8625b65fa5c68d43a298c6c953d066698ea822fef4b32a	it	difficult-pronunciation
Marcial Garay	2cb12f7e3e4910611de687703b5cb78c91f38b7ccfa32112946be94814e5265c	it	different-language
Horkheimer per la Balboa Amusement Producing Company.	2c631b70cfc3d4b9b25f71268de7f2641ca89e0ad17d87ad34c9dd6b25137085	it	difficult-pronunciation
María Conde	2c1a79b1dc3c89f98b86305748d87c826fd09094b1435b57d18df095874d727d	it	different-language
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
Happy End	2c348eea864f39ffc16d9745c703eb23ed101471f448c1368614a8b349ffd324	it	different-language
Freaky Friday	2c7a8fb3b9b5c74133e74d9368544f0f0f8cf4828dc9eabf773bff70cecedc39	it	different-language
Partecipò inoltre alle decorazione del chiostro Grande di Santa Maria Novella a Firenze.	2cc7caf421f7d944909c44b250d4b7a817ae4c24597db9a326d6d826707f9074	it	grammar-or-spelling
Al di sopra del vento, al disopra di tutte le disgrazie umane.	1c7ea6677e7a4b50a76fa7a10983de5d9b5d600276d7f2eb9cb5d7c083a9c359	it	grammar-or-spelling
Compare nuovamente nel secondo film della serie "Digimon Adventure tri.	2cc37f95b529aa6b5c3472bc37231546a9fa421bf5f884b370b25101a75fbf6b	it	grammar-or-spelling
C. К середине первого тысячелетия до н. э. данный процесс относит и А. Лампрехт.	267934658dc93cffb6788cf89751d44dbf63781c2f997fa42f36935c29a3b641	it	different-language
Basilio I riuscì a intuire l'importanza di un'opera che però non vide compiuta.	2ccd5f5d38a07f6e64a653b338d24d195df7e0ef6e2e08551ae750c6332b95ae	it	grammar-or-spelling
I giochi "First Party" appartengono alla Sony compreso lo studio dei sviluppatori.	2cccc3b2d7c50d117888e5c0a3533b36d767d0938eebfc1ff6ed7fe46f8620b4	it	grammar-or-spelling
Anche i figli Giacomo e Bartolomeo hanno seguito la carriera diplomatica.	2cb2ca8e67bd95d6819f13030e97c0e278414ce365dc6ffbc301761d733371f1	it	grammar-or-spelling
Si tratta di un'opera nata per la devozione privata, in circostante però ancora sconosciute.	2cbf854b663036f77b88c173b0939cc58349cebe0088a0f06dc3de9c1e361132	it	grammar-or-spelling
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
In carriera non ha preso parte a né a rassegne olimpiche né iridate.	2c4f6df048d9430a69b9edccc025b1c1a7b5becca414801f223f1a97bf71f9fd	it	grammar-or-spelling
Carnival of Souls	2c0467ab6f0dfa3feb1a6e93297c0ca5f11ed244573e04e25899ad4cc057c0bc	it	different-language
Dorothy Kelly	2cbffe95b10a1a57c4cefc0d92fa2295ef88badfd5b3ecce52c6ce874ad71000	it	different-language
Song to the Siren	2c8935d2870517be354226941b8d91554f2a574eb1444cfbe98fc538161fb196	it	different-language
The Restless Years	2cef5cb05bddbaaed794ad6dbd94eddc47be622c180445178a6ae665d11c2d6f	it	different-language
Partecipò inoltre alle decorazione del chiostro Grande di Santa Maria Novella a Firenze.	2cc7caf421f7d944909c44b250d4b7a817ae4c24597db9a326d6d826707f9074	it	grammar-or-spelling
American Football	2ce4379e07e12c655734f76b71f825bc5e374d45c18be372e93e18d4ee77aaed	it	different-language
Tang Yi	2cc09e118605e64568e4a3b7db290517dd0f00c6c2a5080962e1deaddda9616b	it	different-language
The Man from Snowy River	2c58c0a822ca5440eca3b2eb09eb6d2acb1d8cd6bb93b2990f52053bb6200488	it	different-language
Levon Kendall	2cd83de3076204c64d4950198c9bb04b220a411b3e669eaa7c6f925176374bfd	it	different-language
La guerra porre fine alla sua carriera di calciatore.	2cfbe3a8a4e752489b69abb21eb22d09429ad96604f013fd64dd7bb1872e6f4d	it	grammar-or-spelling
Sep Visser	2ca74da2cebd22b0250a2b549fce83397f93f4ed3ba1bbb89e82821abb42576f	it	grammar-or-spelling
È capolinea delle linee Dublino-Cork e Cork-Youghal.	2cf49a0d329cabbbcd5397842454f38129e8aad15e5e0e97ca0e3a5eb9283805	it	grammar-or-spelling
Prima che il recuperò avesse luogo, la boma è esplosa".	2cf8a29c00de106800dc654dda8ff9cb00e3da64896e15461874f2a6b3ad06ef	it	grammar-or-spelling
Jacksonville lo scelse nel primo giro con le decima scelta assoluta.	2ceb9c28a92ed309aacdd80122b84bc7e08a4608c36653f7e0df2f2aa28f661c	it	grammar-or-spelling
Moussa Diop	2cfdb2ed9e32ee6c0f85f8731b7149a7ad164a52cd9eacef91fd56cbcd3fd3a0	it	different-language
The Man from Snowy River	2c58c0a822ca5440eca3b2eb09eb6d2acb1d8cd6bb93b2990f52053bb6200488	it	different-language
Partecipò inoltre alle decorazione del chiostro Grande di Santa Maria Novella a Firenze.	2cc7caf421f7d944909c44b250d4b7a817ae4c24597db9a326d6d826707f9074	it	grammar-or-spelling
Gorka Larrea García	2cf8e50ac8e5bc7053f34acfadce2ed241a13ff8783eb71c40b1c2b33beefb85	it	different-language
Valley of the Moon	2cefc5a92026a984f053c4a7e79139eb73b198cf511efb1421616e7d35f5371c	it	grammar-or-spelling
La funzione del'edificio è sconosciuta.	2d18579d21f5f0b84cb18aa6ff33a23d1d98b6ff4d6e4614cc072140022a3c59	it	grammar-or-spelling
La guerra porre fine alla sua carriera di calciatore.	2cfbe3a8a4e752489b69abb21eb22d09429ad96604f013fd64dd7bb1872e6f4d	it	grammar-or-spelling
Elenco della basiliche della città di Genova come riportato dall'annuario diocesano.	2cf145cf9043a149eb02bf4b48b1d9cc198f4924d20d0e86b0c9a5267ec8a613	it	grammar-or-spelling
How many of them are you and me?	2ca1f1bff4ee1e96345121f2f47f0882c08d768d62c973ad35a75140c2316fbe	it	different-language
How many of them are you and me?	2ca1f1bff4ee1e96345121f2f47f0882c08d768d62c973ad35a75140c2316fbe	it	different-language
John McLoughlin	2d048a2122ac20e32d47d3d6aaf6189bd9f24a5df1e31589bfd758645b1a8b56	it	different-language
I suoi ca.	2cb19b508182ac3e52b8716b4a446ac231cc86d38b41d1ad2a494db5db25e1c9	it	grammar-or-spelling
Gli è intitolata la Bishop Garcia Diego High School di Santa Barbara.	2cf8ae9fc3d9d71eacd9ecf09dfcfe23528f3e6925685fbaa1acf0d19546b18c	it	difficult-pronunciation
Hornet's Nest	2ca3bb5138b2c028326d7de2339d3453a0eb1a07d7785633482532b683f20419	it	different-language
Prima che il recuperò avesse luogo, la boma è esplosa".	2cf8a29c00de106800dc654dda8ff9cb00e3da64896e15461874f2a6b3ad06ef	it	grammar-or-spelling
Dwight Waller	2cd39ddcacbc31b8fa4e42d7d0730c31b4a3d7d22052c5657a091d8e6ece0538	it	different-language
Roy Andersson	2d13ef1a2641706ba68f79a8ba03f5ae2569e0c9c1b42e4e42ea062666e35ebe	it	different-language
Murder party	2c0e51d81ca9256c5c81e66636b38b66bd6b0139e0a977f737cba1669707bc6e	it	different-language
The Sea Ghost	2d2c4852489b6349a4571c65a073a42cafe55767b4de8f44712a491f0637eab8	it	different-language
Al'fred Ter-Mkrtčjan	2c51028834baa89efc430b1e68a18e59ff003e2a0844a0e2f18fc8818c573c12	it	different-language
Corey Williams	2d1cc52df183d006585ec422f8f4dffa194e2697a39eb5060f21bd0b5ee88e17	it	different-language
Peter Higgins	2d0d4f4523bb4d4303a1e4c9d4aa69bccadefaaba2b288cdaced0db2357322dc	it	different-language
Pine Creek	2d2fca5fb205a04d4bbf1b1ba6003ace9cc3a97ee553b3cb2cfa1a8a3580fb8a	it	different-language
Esporte Clube Cruzeiro	2cf5016e0e0cfc49c016088a67d72b3b0d05f051a4b31e418ded1b27ad841082	it	different-language
Joop Gall	2d305ec36d5b2c0e7600b6ee737934f78c0e34d9e6cb97d0113273ef8199f669	it	different-language
I flussi di solito sono misurati in un certo intervallo di tempo -ad es.	2d2f79440db5d72ff22bcf95dc50a3b1186f13475e091db9513b13860aae34ce	it	grammar-or-spelling
Gli universali sono	2d38a27ae754a3157d0c60be8993534dbd7b9190717300868123b5cdeab6ed5c	it	grammar-or-spelling
Al'fred Ter-Mkrtčjan	2c51028834baa89efc430b1e68a18e59ff003e2a0844a0e2f18fc8818c573c12	it	difficult-pronounce
Gli argentini vinsero il torneo battendo il e successivamente l'.	2d2f0f519ce758bfc03f9312f99c5634c8aa237907ecbfca8e0703fc9db5ab73	it	grammar-or-spelling
Esordì nello sferisterio pratese ancora giovane, diciotrtenne, sostennendo il ruolo di terzino.	2b5dafce69efe8049030ea02b9774b24c4136d49d8cd81bd59de3daa10d694bd	it	grammar-or-spelling
Unexpected Places	2c4adadc3917bf2d469098fc9d23424f551895a4676519d744bc2781b654c359	it	different-language
The Moving Finger	2d232fb73d2059be7cd05bc113ea8959c7d73442bf0e8dddcea2c8b185ed07e8	it	different-language
Valley of the Moon	2cefc5a92026a984f053c4a7e79139eb73b198cf511efb1421616e7d35f5371c	it	different-language
Venivano retrocesse in Vtoraja Gruppa A al termine della stagione le ultime quattro classificate.	2d2ee7a7d7591aaf67a357228328a6743d20d1d7567247c69ea007e30812978b	it	grammar-or-spelling
Inoltre alcuni di essi vennero inviata nei campi di concentramento nazi-fascisti.	2d4f1849982e29f2f7efa9800f6b77aefea69ed8012aa7acdf07e46bd6e88968	it	grammar-or-spelling
Ben Hutton	2cdc09c59b9fbfd4e81bf9fd3aa4f5b028b1e232f7898b4428213f8cfa3c87fe	it	different-language
Decide di entrare nel settore giovanile dell', dove rimane per più di quattro anni.	2d232c41aebd18f3627973d77e3df4cfd2044c3fdaa46fca366020b55290d411	it	grammar-or-spelling
Il cotone ha fibre lunghe che si aprono durante l'utilizzo, aumentndo il potere assorbente.	2d336a33222a0beae385542e50b6bbb433cfeadd3ecb8411778ddf65d028379b	it	grammar-or-spelling
Confessa questa cosa a Lucas e Peyton, e, mentre lo, fa Rachel sente tutto.	2d57ec2301bbd53ee994291bbfde6cf6e32c30bebbb5250788afbbdf88900c4c	it	grammar-or-spelling
Esso possiede qualcuna, ma non tutte, le proprietà predette per un buco nero.	2d53b92ea32bb3aadab829bf1b7ac7df058cd104ed9890b92e219e8b9c503851	it	grammar-or-spelling
Un articolo di E. Sharon "et al.	2cceb3ac91695652f27fa8413ec07bff15016ff3f214c72f02be6ce6ccca450c	it	grammar-or-spelling
Kim Jung-nam	2d557f0d2ceeeca717566e6d2a884db2fa7a5ae9429f9f95f9b8398dc88a38e9	it	different-language
Interactive Entertainment e dalla LucasArts.	2d4cdfafe2c2afa10deb462bc69c68d39d58c4ebedd76aa76813bd44d5612398	it	different-language
Il cotone ha fibre lunghe che si aprono durante l'utilizzo, aumentndo il potere assorbente.	2d336a33222a0beae385542e50b6bbb433cfeadd3ecb8411778ddf65d028379b	it	grammar-or-spelling
Fun with Dick and Jane	2d7ae323c2769446ed677a416bd43371fda5f7b17f1d4b22c384acfbb7c9fe23	it	different-language
The Lost Messenger	2d735d6c8a54a67af46d5fdb40b4f259386243da090642970d2101a5d8dc1831	it	different-language
Fun with Dick and Jane	2d7ae323c2769446ed677a416bd43371fda5f7b17f1d4b22c384acfbb7c9fe23	it	different-language
Washington Rodríguez	2d56804833f847a9b6e07f32021f3fb38810a4346e33a967b4a4bc256764b949	it	different-language
I distintivi di grado già regolati dal Regolamento Regionale n.	2d753ab326b8f3e7054e4162fbaabe1495f537d20b11a11f5e38ccf29c4cf820	it	grammar-or-spelling
When Do We Eat?	2d814f4829a77104d5cea8a14882328d39d6b868b56a7634a4fa2c46d7d7335f	it	different-language
O Kang-chol	2d730bdffdafdea3f927863168f561c9d08a9513ea46944c11cbbb55c5004036	it	different-language
David Bruce	2d88c803de2d15558c70f22372c5198da42909e86de6458bd28b5e1c54407f79	it	different-language
When Do We Eat?	2d814f4829a77104d5cea8a14882328d39d6b868b56a7634a4fa2c46d7d7335f	it	different-language
Esporte Clube Cruzeiro	2cf5016e0e0cfc49c016088a67d72b3b0d05f051a4b31e418ded1b27ad841082	it	different-language
Aaron Cook	2d3430ad34d42525d93e9147c4810e4f1b245637510041726e98b61a6274a0eb	it	different-language
Le fabbriche erano collegate tra loto tramite ponti levatoi con l'isola-fortezza al centro.	2d4c8c59feb6e9b9563c186aae5f3b5bf4c24bfbda66b068484db24d4e24b3a6	it	grammar-or-spelling
N, il quale migliorò quindi il terzo posto ottenuto al termine della stagione precedente.	2d21eb131ce18ebcc7e75af4b20d555eb990b4fe7bf956c3083a8e7fcf7104d0	it	grammar-or-spelling
R. Haldeman.	2d902b40d6a00b6b3af9786935b439333e200bde38d6424e44831f717ee0d210	it	Nome proprio con iniziale puntata al posto del nome per esteso 
Nella campo della filosofia della mente Fodor è il maggiore esponente del funzionalismo.	2d7cc29bccc88538be2aaa30892077e98b2c139673d4a952197bf1b39a691f9a	it	grammar-or-spelling
N, il quale migliorò quindi il terzo posto ottenuto al termine della stagione precedente.	2d21eb131ce18ebcc7e75af4b20d555eb990b4fe7bf956c3083a8e7fcf7104d0	it	grammar-or-spelling
Steven Thompson	2d96e7089f0b5fb2d11e993c2b783fa0c2b6ab3a53bab9c0f4d87359a34e144e	it	different-language
I lobi generalmente sono corti, ed hanno la superficie liscia.	2d9449d9ab5a8916c4fe5ad23a092e7327a3afad1561a899178bd37b28a39c56	it	grammar-or-spelling
La fabbrica era di modeste dimensione,ad unica navata con copertura a volta.	2d3d8cea7d5ff84ba81adb53e1bc9e84962425e0b3c3c19dd388cfcb09a68fa0	it	grammar-or-spelling
Caught in His Own Trap	2da4a8c99190fc25363690db9b2c526654322a9ca1c057e45ea1f607b23373c8	it	different-language
Quinto Marcio Re	2d98593677494f0f53b9318e39679571ad4d84fd2c3c6b2cc954877715ea9e31	it	difficult-pronounce
Originariamente la diocesi faceva parte della metropolia di Amburgo-Brema.	2d692ac9fce690cafa234d5dde57ac77a20ba29d76afe15c74ce6fef093ca312	it	grammar-or-spelling
In Japan	2d87f7ddc81a25ff0c9efdd52bf6dec108aabc66927e89e55c69d3bb1ea68c93	it	different-language
I Am...	2d58d4752e35c0079a3ea9efe96e44c016a874ac2b0bc0c0ae7ac182c7accc3f	it	different-language
The Virginia Judge	2d6530cecb2c270e6b168149f5579f144bad7eb2b297b741693f02b25ebfb900	it	different-language
Franklin Standard	2da886e489b88d2a5ecd6032c1fc65a24a25d462e0fd167463d960193c5872d0	it	different-language
Le fabbriche erano collegate tra loto tramite ponti levatoi con l'isola-fortezza al centro.	2d4c8c59feb6e9b9563c186aae5f3b5bf4c24bfbda66b068484db24d4e24b3a6	it	grammar-or-spelling
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Caught in His Own Trap	2da4a8c99190fc25363690db9b2c526654322a9ca1c057e45ea1f607b23373c8	it	different-language
Sa Jae-hyouk	2d84eafe4f115d92770be8eba908212d3009d731de82ceb75d36d456bdf6224c	it	different-language
Roy Andersson	2d13ef1a2641706ba68f79a8ba03f5ae2569e0c9c1b42e4e42ea062666e35ebe	it	different-language
Il pannello è una tela completamente bianca, ora macchiata dal rossetto di Sam.	2dae918a10b52266b6fdfafdbcc1de157ea5c9b34c3425823b400723b8b698a5	it	Alcune parole sono di origine straniera
In Japan	2d87f7ddc81a25ff0c9efdd52bf6dec108aabc66927e89e55c69d3bb1ea68c93	it	different-language
The Foolish Age	2d928fdf6be9815250ed40dd5c20ae402ea4012bf405fae49670a1297af10539	it	different-language
D. Harriman in "L'uomo che vendette la Luna".	2d58d4d288935dbfc211382161945933b1140cd5de8793cc9ec4e311333e4a22	it	Alcune parole sono di origine straniera
Tra loro Dave incontra Marty, diventato Battle Guy.	2dbe90effd3bcba57da92d8a113e1bd2d0fd7cc6a47d1e8a5090cc82f6915f9f	it	Alcune parole sono di origine straniera
Distribuito dalla General Film Company.	2d93a9851ff05d1afecff8bc31e20992208ad207c3a22f22d3c0131894245deb	it	Alcune parole sono di origine straniera
La Liga de Honor è la massima divisione del campionato argentino.	2db675f62b8007bd72e3c91ca9c0878f568e887b12c81647f38ed10b2960fabc	it	Alcune parole sono di origine straniera
Strike Up the Band	2d8123bb1d836103f64208b4328b27df966ca5637b0ce77fc76afdd90c9a4813	it	different-language
Lee Kil-yong	2d92ddb2afae97f8beb90b36cdd03d7d2d5b60d28ef5cb6a835cc681c2c29bec	it	different-language
La sigla di apertura del videogioco è "Scarlet" di Yui Sakakibara.	2daf08ab670fbb3263f4550f5985566ada334801ae29c753fc00591ed8c5d995	it	Alcune parole sono di origine straniera
